CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15664895,Onuchukwu,602,France,Female,25,0.0,2,1,1,101274.17
15676094,Osonduagwuike,500,France,Female,34,0.0,1,1,1,140268.45
15680167,Thomson,635,France,Female,78,47536.4,1,1,1,119400.08
15782360,Rogers,743,Germany,Male,65,131935.51,1,1,1,96399.67
15577985,Chinomso,574,France,Female,34,112324.45,2,1,1,17993.43
15671172,Swain,623,France,Male,23,106012.2,2,0,1,191415.94
15731760,Butcher,681,France,Male,25,0.0,1,0,1,90860.97
15585599,Stone,530,France,Female,34,0.0,2,0,1,141872.52
15784958,Allan,797,France,Female,55,0.0,4,1,1,49418.87
15614103,Colombo,850,Germany,Male,42,119839.69,1,0,1,51016.02
15794895,McKay,581,Spain,Male,34,0.0,2,0,1,81175.25
15710553,Yin,555,Germany,Male,48,142055.41,2,0,1,79134.78
15792565,Duncan,745,France,Female,46,0.0,2,1,1,67769.94
15718245,Pirozzi,730,France,Male,34,0.0,2,1,1,126592.01
15703117,Findlay,565,France,Female,44,0.0,2,0,1,89602.81
15758136,King,778,France,Male,37,141803.77,1,0,1,179421.84
15799932,Iweobiegbunam,812,France,Male,24,0.0,2,1,1,156906.15
15633516,Tucker,526,France,Male,42,0.0,1,0,1,168486.02
15622532,Izmailova,708,France,Female,47,126589.12,2,0,1,132730.07
15798960,Meng,680,France,Male,33,108393.35,1,0,1,39057.67
15699195,Shen,709,France,Female,24,110949.41,1,1,1,168515.61
15710543,Okwuoma,629,France,Male,46,130666.2,1,1,1,161125.67
15695499,Chinwemma,510,France,Female,45,103821.47,2,0,1,77878.62
15622321,Golubova,506,France,Female,32,0.0,1,1,1,80823.02
15715744,Schiavone,605,France,Male,39,0.0,1,0,1,119348.28
15788151,Moore,650,Spain,Male,32,132187.73,2,1,1,178331.36
15684958,Amadi,489,Germany,Male,38,126444.08,2,1,1,82662.73
15707291,Percy,477,Germany,Male,48,129250.0,2,1,1,157937.35
15761024,Long,619,France,Female,33,167733.51,2,1,1,65222.48
15567078,Kovaleva,789,France,Female,27,66201.96,1,1,1,79458.12
15782144,Gilroy,522,France,Female,34,0.0,2,1,1,3894.34
15665008,Sidorov,805,Germany,Female,26,42712.87,2,1,1,28861.69
15785815,Toscano,670,Germany,Male,31,142631.54,2,1,1,175894.24
15675252,Martin,734,Spain,Female,39,92636.96,2,1,1,125671.29
15579617,Sinclair,489,France,Female,51,0.0,2,0,1,174098.28
15716041,Chinomso,622,Spain,Male,39,0.0,2,0,1,100862.36
15654489,Fomin,843,France,Female,38,134887.53,1,1,1,10804.04
15736302,McKay,687,France,Male,48,0.0,2,1,1,170893.85
15724632,Madukaego,537,France,Female,41,0.0,2,0,1,175262.49
15670416,Ferri,780,France,Female,43,0.0,1,0,1,15705.27
15749528,Achebe,652,Spain,Male,58,0.0,2,0,1,170025.43
15578783,Mai,620,Germany,Male,35,76989.97,1,1,1,17242.79
15580719,Davis,697,France,Female,23,0.0,2,1,1,79734.23
15780770,Kerr,445,France,Male,31,145056.59,1,1,1,175893.53
15808674,Ejikemeifeuwa,616,Germany,Female,45,128352.59,3,1,1,144000.59
15641411,Volkova,756,France,Female,23,112568.31,1,1,1,113408.11
15689492,Benjamin,850,Germany,Male,41,176958.46,2,0,1,125806.3
15589147,Frolov,580,Spain,Male,61,125921.37,1,1,1,94677.83
15756975,Montemayor,777,Spain,Female,35,0.0,2,1,1,17257.72
15736963,Herring,623,France,Male,43,0.0,2,1,1,146379.3
15646490,Duffy,537,Spain,Male,42,190569.23,1,0,1,127154.8
15576745,Fyodorov,769,France,Male,48,96542.16,2,0,1,197885.72
15786739,Clements,669,France,Male,37,125529.55,1,1,1,162260.93
15645717,Avdeeva,732,France,Male,62,0.0,2,1,1,25438.87
15748597,Chester,844,Spain,Male,56,99529.7,1,0,1,157230.06
15773709,Hung,838,Spain,Male,35,0.0,2,0,1,197305.91
15686812,Jones,692,Spain,Female,44,0.0,1,0,1,159069.37
15754113,Li,588,France,Female,35,0.0,2,1,1,155485.24
15574352,Clogstoun,850,France,Male,43,161256.53,1,1,1,140071.57
15701281,Tan,511,France,Male,27,0.0,2,1,1,49089.36
15713505,Harriman,554,France,Male,31,0.0,2,0,1,192660.55
15611024,Kalinina,567,France,Female,23,93522.2,1,0,1,81425.61
15805764,Hallahan,646,France,Male,18,0.0,2,0,1,52795.15
15580487,Martin,627,Germany,Male,38,106922.92,2,0,1,84270.09
15780654,Sergeyev,619,Germany,Female,33,100488.92,2,0,1,36446.74
15805671,Louis,648,France,Male,32,0.0,1,0,1,117323.31
15790658,Iqbal,621,Spain,Male,42,68683.68,1,1,1,74157.71
15721740,Pai,633,Germany,Male,50,88302.65,1,1,1,195937.16
15641822,Barese,648,France,Female,19,0.0,2,0,1,22101.86
15788556,Trouette,683,France,Female,42,148283.94,1,1,1,44692.63
15622230,Cribb,705,France,Female,35,0.0,2,0,1,66331.01
15591740,Fletcher,590,France,Female,54,0.0,2,1,1,93820.49
15615140,Corson,791,France,Male,36,111168.97,1,1,1,189969.91
15618661,Chidubem,535,France,Male,30,103804.97,1,1,1,125710.53
15762134,Liang,506,Germany,Male,59,119152.1,2,1,1,170679.74
15685279,Somadina,511,Spain,Female,57,122950.31,1,1,1,181258.76
15582849,McIntosh,757,France,Female,51,0.0,1,1,1,22835.13
15759067,Bromby,537,Germany,Female,37,158411.95,4,1,1,117690.58
15683027,Chang,570,Germany,Male,29,122028.65,2,1,1,173792.77
15597487,Hunter,850,France,Female,35,0.0,1,1,1,80992.8
15740072,Padovesi,720,France,Female,37,120328.88,2,1,1,138470.21
15583278,Greece,743,Spain,Female,36,92716.96,1,1,1,33693.78
15709222,Chukwueloka,557,Spain,Male,34,0.0,1,0,1,123427.98
15717706,Forbes,799,France,Female,32,106045.92,2,1,1,17938.0
15756071,Kang,756,France,Male,34,103133.26,1,1,1,90059.04
15696564,Nweke,752,France,Male,38,145974.79,2,1,1,137694.23
15755863,Milano,630,Spain,Female,49,0.0,2,0,1,162858.29
15719858,Chao,659,Spain,Female,38,0.0,2,1,1,35701.06
15688876,Wan,685,Spain,Male,39,0.0,2,1,1,18826.06
15698528,Napolitani,599,Spain,Female,31,0.0,1,1,1,130086.47
15770345,Kovaleva,559,Spain,Female,31,139183.06,1,0,1,143360.56
15716619,Chiebuka,580,Germany,Female,36,74974.89,1,1,1,12099.67
15788367,Ellis,487,Spain,Male,44,61691.45,1,1,1,53087.98
15709451,Gordon,646,Germany,Female,35,121952.75,2,1,1,142839.82
15640421,Conway,811,France,Female,35,0.0,1,1,1,178.19
15580068,Buccho,526,Spain,Male,35,0.0,2,1,1,105618.14
15677123,Aksyonova,767,Spain,Male,37,0.0,2,1,1,24734.25
15619801,Batty,548,France,Female,33,80107.83,2,0,1,82245.67
15582246,Rowe,737,Spain,Female,45,0.0,2,0,1,177695.67
15722611,Cameron,752,France,Female,53,114233.18,1,1,1,51587.04
15749799,Pisani,577,France,Female,34,0.0,2,1,1,84033.35
15752885,Nnonso,529,France,Male,42,157498.9,1,1,1,82276.62
15743828,Stevens,691,France,Male,41,0.0,1,1,1,56850.92
15809991,Ferrari,756,Spain,Male,19,130274.22,1,1,1,133535.29
15787322,Yeh,788,France,Female,41,0.0,1,1,1,25571.37
15691387,Agafonova,483,France,Male,29,0.0,1,1,1,81634.45
15765457,Fowler,719,Spain,Male,35,100829.94,1,1,1,165008.97
15666173,Chidumaga,793,Germany,Female,32,96408.98,1,1,1,138191.81
15627377,Sabbatini,593,France,Male,41,0.0,2,1,1,99136.49
15606310,Birk,823,France,Male,71,149105.08,1,0,1,162683.06
15610002,Chidubem,802,Spain,Male,41,0.0,2,1,1,134626.3
15610755,Napolitano,643,France,Female,33,137811.75,1,1,1,184856.89
15723858,Schiavone,517,Spain,Male,39,0.0,2,0,1,12465.51
15582841,Butusov,600,France,Male,29,0.0,2,0,1,34747.43
15760090,Pisano,640,France,Male,28,0.0,2,1,1,131097.9
15588587,Stetson,752,France,Female,36,86837.95,1,1,1,105280.55
15683157,Waring,613,France,Male,26,100446.57,1,0,1,149653.81
15694209,Fanucci,484,France,Female,32,0.0,2,1,1,139390.99
15805704,Murphy,745,France,Female,32,0.0,4,0,1,179705.13
15726153,Fanucci,622,France,Male,31,106260.67,1,1,1,2578.43
15713346,Panina,794,France,Male,24,146126.75,1,1,1,88992.05
15665053,Nixon,636,Spain,Male,52,111284.53,1,0,1,32936.44
15808389,Iheatu,617,France,Female,79,0.0,1,1,1,160589.18
15590623,Kovalyov,561,Spain,Male,34,85141.79,2,1,1,29217.37
15728078,Yeh,609,France,Male,26,126392.18,1,0,1,43651.49
15691647,McGregor,411,France,Female,35,0.0,2,1,1,93825.78
15668270,Thompson,587,Germany,Female,44,125584.17,2,1,1,41852.24
15642997,Uspenskaya,655,France,Female,36,147149.59,1,1,1,87816.86
15624596,Trentini,534,France,Female,23,104822.45,1,0,1,160176.47
15807167,Konovalova,635,France,Male,42,146766.72,2,0,1,164357.1
15660301,Dellucci,491,Germany,Male,70,148745.92,2,1,1,17818.33
15614740,Walters,684,France,Female,41,135203.81,2,1,1,121967.88
15574071,Muravyova,706,Germany,Male,23,93301.97,2,0,1,127187.04
15721921,Woolnough,796,France,Male,44,165326.2,1,1,1,57205.55
15717995,Keen,849,France,Male,27,0.0,2,0,1,157891.86
15647111,White,794,Spain,Female,22,114440.24,1,1,1,107753.07
15686780,Rogova,645,Spain,Female,55,133676.65,1,0,1,17095.49
15688760,Obialo,522,Germany,Female,37,95022.57,1,1,1,129107.59
15661330,Gilbert,754,France,Male,37,0.0,1,1,1,116141.72
15781272,Coles,669,France,Male,50,149713.61,3,1,1,124872.42
15702337,Sinclair,581,France,Male,37,0.0,2,1,1,74320.75
15593280,Yuryeva,614,Germany,Male,43,140733.74,1,1,1,166588.76
15589869,Tang,437,France,Male,49,111634.29,2,0,1,166440.32
15693205,Peng,691,Germany,Female,41,109153.96,3,1,1,148848.76
15676958,Zito,765,Germany,Male,34,86055.17,2,1,1,104220.5
15589435,Davide,784,France,Male,31,0.0,2,1,1,143204.41
15640464,Parkes,605,France,Male,41,91612.91,1,1,1,28427.84
15722122,Findlay,544,France,Female,40,0.0,1,0,1,161076.92
15696852,Hsu,803,France,Female,32,192122.84,1,1,1,54277.45
15634936,Chukwukadibia,735,France,Male,41,179904.0,1,1,1,137180.95
15575935,Baxter,673,France,Male,59,178058.06,2,0,1,21063.71
15634491,Kung,652,France,Male,30,176166.56,2,1,1,152210.81
15678720,Evans,741,France,Female,44,0.0,2,1,1,190534.76
15571244,Tung,809,Spain,Female,33,0.0,2,0,1,141426.78
15739931,Yuan,523,France,Male,34,161588.89,1,1,1,51358.66
15706463,Yang,597,France,Female,36,0.0,2,1,1,7156.09
15691004,Yu,407,Spain,Male,37,0.0,1,1,1,49161.12
15733447,Gay,562,France,Female,51,124662.54,1,1,1,65390.46
15679062,Morrison,734,Germany,Female,47,91522.04,2,1,1,138835.91
15594409,Belov,710,France,Male,45,0.0,2,1,1,36154.66
15613816,Mao,539,Spain,Female,39,62052.28,1,0,1,59755.14
15625941,Gray,682,Spain,Female,50,128039.01,1,1,1,102260.16
15615016,Maurer,515,France,Male,33,0.0,2,1,1,136028.97
15751203,Cattaneo,702,France,Male,26,56738.47,2,1,1,100442.22
15790282,Trentino,817,Germany,Male,58,114327.59,2,1,1,42831.11
15771857,Philipp,513,Spain,Male,39,89039.9,2,1,1,146738.83
15700601,Dynon,561,France,Male,34,78829.53,1,1,1,12148.2
15569670,Alexeyeva,627,Germany,Male,30,112372.96,1,1,1,118029.09
15787597,Hsu,420,Germany,Female,31,108377.75,2,1,1,9904.63
15806913,Bishop,670,France,Female,54,95507.12,1,1,1,63213.31
15625632,Philip,577,France,Male,36,121092.47,2,0,1,143783.46
15615322,Jamieson,528,Spain,Male,43,97473.87,2,1,1,159823.16
15722072,Hou,630,France,Male,53,138053.67,1,0,1,114110.97
15646784,Cochran,529,France,Female,31,164003.05,2,1,1,60993.23
15644692,Bibb,546,France,Female,47,0.0,1,1,1,66408.01
15670354,Jen,753,France,Female,62,0.0,2,1,1,136398.9
15716357,Corran,772,Spain,Female,39,122486.11,2,1,1,140709.25
15731543,Becker,679,Spain,Male,58,109327.65,1,1,1,3829.13
15677249,Somadina,731,Spain,Male,42,101043.63,1,1,1,192175.52
15784361,Williamson,543,Spain,Female,46,140355.6,1,1,1,85086.78
15767626,Carpenter,811,France,Male,42,0.0,2,1,1,3797.79
15665088,Gordon,531,France,Female,42,0.0,2,0,1,90537.47
15652084,Boni,515,France,Male,40,109542.29,1,1,1,166370.81
15729515,McCarthy,782,France,Male,36,148795.17,2,1,1,195681.43
15682070,Davies,611,France,Male,64,0.0,2,1,1,53277.15
15614893,Meng,689,Spain,Male,38,0.0,1,1,1,82709.8
15665963,Cattaneo,681,Spain,Male,30,128393.29,1,1,1,180593.45
15596962,Owens,617,France,Female,24,137295.19,2,1,1,91195.12
15744942,Steele,638,Spain,Female,55,155828.22,1,0,1,108987.25
15795881,Alexander,776,Spain,Male,35,106365.29,1,1,1,148527.56
15758939,Bray,540,Germany,Male,35,127801.88,1,0,1,84239.46
15792250,Nnabuife,616,Germany,Female,45,122793.96,1,1,1,62002.04
15569120,Lucas,615,France,Male,30,0.0,2,1,1,156346.84
15777122,Esomchi,553,France,Female,31,0.0,2,1,1,89087.4
15742681,Liao,554,Germany,Male,26,121365.39,1,1,1,8742.36
15775067,Fang,606,France,Male,47,93578.68,2,0,1,137720.56
15802857,Robson,659,Spain,Female,33,115409.6,1,0,1,1539.21
15701175,Bruno,493,France,Female,33,90791.69,1,1,1,59659.53
15585580,Chang,796,Germany,Female,52,167194.36,1,1,1,62808.93
15583480,Morgan,807,France,Female,36,0.0,2,0,1,147007.33
15792916,Ositadimma,559,Spain,Female,40,144470.77,1,1,1,18917.95
15710408,Cunningham,584,Spain,Female,38,0.0,2,1,1,4525.4
15598695,Fields,834,Germany,Female,68,130169.27,2,0,1,93112.2
15649354,Johnston,754,Spain,Male,35,0.0,2,1,1,9658.41
15737556,Vasilyev,590,France,Male,43,81076.8,2,1,1,182627.25
15671610,Hooper,740,France,Male,36,0.0,1,1,1,13177.4
15741032,Tsao,733,France,Male,48,0.0,1,0,1,117830.57
15750014,Chikere,755,Germany,Female,37,113865.23,2,1,1,117396.25
15784761,Ballard,554,Spain,Female,46,87603.35,3,0,1,96929.24
15719508,Davis,575,Germany,Male,49,121205.15,4,1,1,168080.53
15756196,Tsou,682,France,Male,50,121818.84,2,0,1,124151.37
15777599,Esposito,746,Germany,Male,34,141806.0,2,1,1,183494.87
15584113,Pratt,823,Germany,Female,53,124954.94,1,0,1,131259.6
15669589,Page,491,Germany,Female,68,95039.12,1,0,1,116471.14
15632793,Wilkinson,638,France,Female,29,103417.74,1,1,1,15336.4
15720583,Finch,745,Germany,Female,44,119638.21,1,1,1,34265.08
15807989,Wall,681,Germany,Male,37,73179.34,2,1,1,25292.53
15651272,Reyes,709,France,Male,38,0.0,2,1,1,81452.29
15680517,Sal,769,Germany,Female,34,137239.17,1,1,1,71379.92
15690743,Shao,536,France,Female,61,65190.29,1,1,1,64308.49
15627741,Heath,631,Germany,Female,29,96863.52,2,1,1,31613.35
15805429,Murray,699,Germany,Male,59,106819.65,1,0,1,163570.25
15814923,Sullivan,606,Spain,Male,38,128578.52,1,1,1,193878.51
15589230,Wu,612,France,Female,63,126473.33,1,0,1,147545.65
15749727,Chukwufumnanya,829,Spain,Male,50,0.0,2,0,1,178458.86
15593468,Findlay,850,France,Female,33,0.0,2,1,1,11159.19
15790412,Norton,471,Spain,Male,26,0.0,2,1,1,179655.87
15741416,Yegorov,707,France,Male,42,16893.59,1,1,1,77502.56
15663294,Kao,703,France,Male,32,125685.79,1,1,1,56246.72
15706729,Hsiao,662,France,Male,38,105271.56,1,0,1,179833.45
15806284,Briggs,739,Spain,Male,31,0.0,2,1,1,58469.75
15690958,Cantrell,767,Germany,Male,23,139542.82,1,0,1,28038.28
15682322,Aksenov,714,France,Male,37,148466.93,2,0,1,151280.96
15650432,Liu,849,Germany,Male,41,84622.13,1,1,1,198072.16
15702631,Tang,567,France,Female,26,0.0,2,1,1,78651.55
15602282,Kao,587,Germany,Female,45,134980.74,1,1,1,123309.57
15717879,Chen,712,Spain,Female,79,108078.56,1,1,1,174118.93
15740878,Yao,655,Spain,Female,29,0.0,2,0,1,85736.26
15684921,Onuchukwu,792,Spain,Male,25,142862.21,1,1,1,130639.01
15732672,Stewart,743,Spain,Male,35,79388.33,1,1,1,193360.69
15692406,Gow,427,France,Male,37,0.0,2,1,1,121485.1
15764405,Williams,731,France,Male,29,0.0,2,1,1,162452.65
15757537,Francis,610,France,Female,31,107784.65,1,1,1,141137.53
15666856,Chikwendu,774,France,Male,49,142767.39,1,1,1,8214.41
15787255,Manfrin,650,Germany,Female,55,140891.46,3,1,1,179834.45
15742442,Udegbulam,705,Spain,Female,46,89364.91,1,0,1,139162.15
15568238,Diaz,650,Spain,Male,20,0.0,2,1,1,113469.65
15721462,Shubin,622,Spain,Female,58,0.0,2,1,1,33277.31
15808526,Cartwright,783,Germany,Female,58,127539.3,1,1,1,96590.39
15694349,Ngozichukwuka,714,Spain,Male,44,0.0,1,0,1,6923.11
15777772,Whittaker,650,Spain,Male,55,119618.42,1,1,1,29861.13
15646756,Murphy,682,France,Female,33,74963.5,1,1,1,32770.56
15742886,Ford,642,France,Male,26,138023.79,2,0,1,117060.2
15586135,Gratwick,536,Spain,Female,28,0.0,1,1,1,136197.65
15572051,Kennedy,721,France,Male,40,0.0,1,1,1,144874.67
15668142,Chang,700,France,Male,37,77608.46,2,1,1,175373.46
15744606,Davidson,832,Spain,Male,29,93833.86,1,0,1,10417.87
15612140,Milano,721,Spain,Female,46,137933.39,1,1,1,67976.57
15656086,Bovee,542,Spain,Male,54,105770.14,1,0,1,140929.98
15655298,Lewis,654,Spain,Female,54,0.0,2,0,1,47139.06
15644796,Dyer,821,Spain,Female,38,0.0,2,0,1,126241.4
15726250,Hsia,508,France,Female,38,166328.65,2,0,1,22614.19
15631721,Millar,691,Germany,Male,38,163965.69,2,0,1,103511.26
15668104,Kerr,479,Spain,Male,37,118433.94,1,0,1,160060.9
15587240,Vasilyev,518,France,Male,40,0.0,2,0,1,194416.58
15680767,Sabbatini,717,Germany,Female,64,98362.35,2,1,1,21630.21
15589969,Capon,850,France,Male,34,0.0,1,0,1,52796.31
15670584,Nkemakolam,646,Spain,Male,31,0.0,1,1,1,170821.43
15748069,Clunie,485,France,Female,25,134467.26,1,1,1,113266.09
15680597,Cover,784,Germany,Male,38,138515.02,1,1,1,171768.76
15812767,Harvey,731,Spain,Male,70,0.0,2,1,1,141180.66
15689201,Dobie,721,France,Female,49,120108.56,1,0,1,183421.76
15614716,Okwudilichukwu,515,France,Female,37,196853.62,1,1,1,132770.11
15683618,Dyer,774,France,Female,35,121418.62,1,1,1,24400.37
15799631,Chase,585,Spain,Male,36,0.0,2,1,1,180318.6
15651103,Sal,762,Spain,Female,69,183744.98,1,1,1,196993.69
15672299,Yeh,510,France,Male,44,0.0,2,1,1,175518.31
15633870,Ozioma,850,France,Female,36,0.0,2,1,1,100750.03
15624323,Atkins,642,France,Male,36,0.0,2,1,1,195224.91
15694644,Wood,455,Spain,Female,43,0.0,1,1,1,81250.79
15587174,Kerr,726,France,Male,29,0.0,2,1,1,91844.14
15579559,Chienezie,544,Spain,Male,30,145241.63,1,1,1,80676.83
15623695,McKinnon,814,France,Female,31,0.0,2,1,1,142029.17
15760849,Nwachukwu,537,France,Male,39,0.0,2,1,1,137651.6
15723105,Feetham,756,France,Female,28,0.0,1,1,1,164394.65
15588449,Chuang,591,Spain,Female,27,107812.67,1,0,1,162501.83
15620000,Chambers,760,Germany,Male,34,121303.77,2,1,1,59325.21
15799720,Coburn,569,Spain,Male,43,161546.68,2,0,1,178187.28
15613102,Ogochukwu,670,France,Female,31,57530.06,1,1,1,181893.31
15621440,Soto,694,France,Male,38,0.0,2,0,1,156858.2
15682421,Talbot,683,France,Female,30,0.0,2,0,1,100496.84
15681075,Chukwualuka,682,France,Female,58,0.0,1,1,1,706.5
15607884,Wallace,663,France,Female,39,0.0,2,1,1,101168.9
15767757,Pisano,562,Spain,Female,29,120307.58,1,1,1,6795.61
15658589,Brady,850,Spain,Male,38,94652.04,1,1,1,171960.76
15670822,Palmer,719,France,Female,22,114415.84,1,1,1,177497.4
15629744,Tan,804,France,Female,71,0.0,2,0,1,147995.96
15633866,Hsiung,753,Germany,Male,30,110824.52,1,1,1,57896.27
15704231,Barrett,430,France,Female,33,0.0,1,1,1,69759.91
15751022,Bowhay,777,Germany,Female,37,121532.17,2,1,1,73464.88
15664737,Lei,779,Spain,Female,38,0.0,2,1,1,138542.87
15681126,Baker,702,Spain,Female,38,0.0,1,1,1,161888.63
15662263,Castillo,749,Germany,Male,22,94762.16,2,1,1,42241.54
15621611,Gibson,742,Germany,Male,55,155196.17,1,0,1,121207.66
15783752,Lindsay,752,Germany,Male,29,129514.99,1,1,1,102930.46
15709474,Macnamara,740,Germany,Female,57,113386.36,2,1,1,65121.63
15701280,Romano,576,France,Male,24,0.0,1,0,1,78498.04
15671104,Aksakova,637,Spain,Male,43,172196.23,1,1,1,104769.96
15796434,Farnsworth,724,France,Male,28,97612.12,1,1,1,96498.14
15624695,Otitodilinna,662,Spain,Female,72,140301.72,1,0,1,179258.67
15586300,Chinonyelum,615,France,Male,66,0.0,2,1,1,74580.8
15783349,Montague,481,Spain,Male,39,111233.09,1,1,1,123995.15
15791925,Palermo,751,France,Male,29,147737.63,1,0,1,94951.27
15793585,Anderson,675,France,Male,35,0.0,2,1,1,56642.97
15576641,Crawford,733,Germany,Male,40,125725.02,2,1,1,50783.1
15591286,Simmons,731,Germany,Female,49,88826.07,1,1,1,33759.41
15608528,Munro,645,France,Female,68,0.0,4,1,1,176353.87
15702566,Lombardo,554,Spain,Male,26,149134.46,1,1,1,177966.24
15662751,Piazza,655,Germany,Female,40,81954.6,1,1,1,198798.44
15702190,Fan,672,Spain,Male,43,0.0,2,1,1,64515.5
15588517,Sun,717,France,Male,38,0.0,2,1,1,158580.05
15801863,Marino,521,France,Female,32,136555.01,2,1,1,129353.21
15584271,Donaldson,633,France,Male,59,0.0,1,1,1,137273.97
15700366,Burton,669,France,Male,39,119452.03,1,1,1,171575.54
15804038,Quinn,740,France,Male,44,0.0,1,0,1,96528.0
15720820,Sabbatini,462,Germany,Female,24,69881.09,2,0,1,64421.02
15743759,Brooks,619,France,Male,39,0.0,2,1,1,158444.61
15749947,Black,665,France,Female,44,0.0,2,1,1,66548.58
15628600,Lee,807,Germany,Female,31,141069.18,3,1,1,194257.11
15627002,Taylor,728,France,Male,38,115934.74,1,1,1,139059.05
15614635,Kepley,582,France,Male,52,151457.88,1,0,1,40893.61
15731281,Ozuluonye,704,Germany,Female,35,154206.07,2,1,1,40261.49
15659194,Mishina,628,France,Male,30,89182.09,1,1,1,13126.9
15784700,Chikelu,811,France,Male,31,117799.28,1,1,1,182372.35
15607230,Michel,588,Germany,Male,33,150186.22,2,1,1,65611.01
15579616,Goodwin,683,France,Female,42,0.0,2,0,1,198134.9
15694852,Arcuri,575,France,Male,29,121823.4,2,1,1,50368.87
15589924,Rapuluolisa,577,Spain,Female,40,0.0,2,1,1,108787.0
15731330,Tsui,652,Spain,Female,40,100471.34,1,1,1,124550.88
15799815,Bobrov,656,Germany,Female,23,163549.63,1,0,1,21085.12
15759250,Barnett,745,Germany,Male,51,99183.9,1,1,1,28922.25
15732643,Pike,386,Spain,Female,53,131955.07,1,1,1,62514.65
15652180,Egobudike,582,France,Male,30,0.0,2,1,1,132029.95
15741195,Okechukwu,613,Spain,Male,19,0.0,1,1,1,176903.35
15575510,Milanesi,659,France,Female,32,155584.21,1,0,1,153662.88
15602909,Dickson,604,Spain,Female,41,0.0,2,1,1,166224.39
15734058,Anayochukwu,509,Germany,Male,32,170661.47,1,1,1,21646.2
15702462,Fiorentini,619,Spain,Female,44,52831.13,1,1,1,112649.22
15683416,Russo,572,Germany,Male,51,97750.07,3,1,1,193014.26
15792989,Bianchi,543,France,Female,71,104308.77,1,1,1,25650.04
15613734,Fallaci,640,France,Female,33,84719.13,2,1,1,113048.79
15636700,Marsh,701,France,Male,39,140236.98,1,0,1,146651.99
15645766,Kosisochukwu,634,Spain,Male,25,0.0,2,1,1,8227.91
15749638,Kaodilinakachukwu,605,France,Female,51,104760.82,1,1,1,165574.54
15794939,Chiu,783,France,Female,72,121215.9,2,1,1,105206.48
15572956,Steen,683,France,Male,36,115350.63,1,1,1,122305.91
15699830,Doherty,721,France,Female,40,0.0,2,1,1,122580.48
15569264,Yobanna,622,France,Male,32,179305.09,1,1,1,149043.78
15595158,Hsu,654,Germany,Male,31,150593.59,2,1,1,105218.45
15599126,Russell,529,France,Female,43,123815.86,1,1,1,78463.99
15650575,Payne,720,Spain,Female,59,0.0,2,1,1,160849.43
15592230,Seleznyov,620,France,Male,41,0.0,2,1,1,137309.06
15626212,Wark,616,France,Male,29,0.0,1,1,1,166984.44
15813681,Zito,786,Germany,Male,24,120135.55,2,1,1,125449.47
15700460,Allnutt,530,France,Female,55,120905.03,1,0,1,123475.88
15733966,Johnstone,496,Germany,Female,55,125292.53,1,1,1,31532.96
15589431,Pedder,807,Germany,Male,47,171937.27,1,1,1,65636.92
15662426,Tang,649,Spain,Male,32,0.0,1,0,1,91167.19
15567246,Selwyn,684,Germany,Male,32,102630.13,2,1,1,127433.47
15647965,Genovese,477,France,Female,57,114023.64,2,1,1,71167.17
15679048,Koger,558,Germany,Male,41,124227.14,1,1,1,111184.67
15675749,Baranov,695,France,Female,23,0.0,2,1,1,141756.32
15795738,Owens,789,France,Male,31,175477.15,1,1,1,172832.9
15655436,Kendall,839,Germany,Male,47,136911.07,1,1,1,168184.62
15691396,Ko,405,Germany,Male,31,133299.67,2,1,1,72950.14
15801832,Lombardo,684,Germany,Male,42,117691.0,1,1,1,23135.65
15779985,Lo,750,Germany,Female,37,133199.71,2,1,1,27366.77
15663410,Piccio,771,Spain,Male,51,135506.58,3,1,1,152479.64
15704144,Mazzanti,812,Germany,Male,33,127154.14,2,0,1,105383.49
15774104,Chukwualuka,539,Spain,Male,39,0.0,2,1,1,48189.94
15812230,Elliot,670,Germany,Female,42,49508.79,3,1,1,100324.01
15742848,Gratton,673,France,Male,41,0.0,1,1,1,65657.29
15728564,Lo,682,France,Male,41,0.0,2,0,1,134158.09
15688973,Vinogradova,598,Spain,Female,39,0.0,2,1,1,83103.46
15607753,Alexandrova,606,Spain,Female,23,70417.79,1,0,1,90896.04
15705352,Yang,686,Spain,Male,38,111484.88,1,1,1,76076.2
15602500,Maslova,850,Spain,Male,38,146343.98,1,0,1,103902.11
15672437,Buccho,642,France,Male,72,160541.0,2,1,1,142223.94
15730796,Barker,627,France,Female,21,98993.02,1,1,1,169156.64
15663883,Hansen,850,Germany,Male,32,141827.33,2,1,1,149458.73
15589296,Brown,724,France,Female,40,110054.45,1,1,1,86950.72
15681410,Korff,813,Germany,Female,36,98088.09,1,0,1,26687.22
15763327,Craig,835,France,Male,32,124993.29,2,1,1,27548.06
15668853,Menhennitt,637,Spain,Female,44,157622.58,1,1,1,120454.2
15639303,Moore,589,Germany,Male,48,126111.61,1,0,1,133961.19
15691011,Shoebridge,591,France,Male,42,161651.37,2,1,1,131753.97
15648933,Reilly,831,Germany,Male,44,111100.98,1,1,1,28144.07
15628904,Bowen,733,Spain,Male,35,102918.38,1,1,1,45959.86
15733169,Craig,590,Spain,Male,22,125265.61,1,1,1,161253.08
15801417,Iloerika,657,France,Male,37,82500.28,1,1,1,115260.72
